unit,duration,input.concept,input.description,input.property,input.relation,job,output.answer,output.answer.annotations,output.answer.unique_annotations,worker,uqs,unit_annotation_score,uqs_initial,unit_annotation_score_initial,unit_annotation_score_true,unit_annotation_score_false
d75623c4-12a0-11ea-b098-acde48001122,66662.0,plunger,"Some plunger(s) roll, others don't roll, but this is not an important factor for distinguishing different kinds of plunger(s).",roll,variability_open,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.39005039644304984,"Counter({'false': 0.5794832792169762, 'true': 0.4205167207830237})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.4205167207830237,0.5794832792169762
d7562478-12a0-11ea-b098-acde48001122,69112.6,plunger,"In an unusual situation, (a/an) plunger could roll. ",roll,unusual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 3, 'false': 2})",5,2,5,0.39391853914090097,"Counter({'true': 0.5886722500443112, 'false': 0.41132774995568866})",0.4,"Counter({'true': 0.6, 'false': 0.4})",0.5886722500443112,0.41132774995568866
d7562522-12a0-11ea-b098-acde48001122,71643.4,plunger,"""(A/an) plunger rolls” can be said figuratively or creatively.",roll,creative,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 3, 'false': 2})",5,2,5,0.39391853914090097,"Counter({'true': 0.5886722500443112, 'false': 0.41132774995568866})",0.4,"Counter({'true': 0.6, 'false': 0.4})",0.5886722500443112,0.41132774995568866
d7562694-12a0-11ea-b098-acde48001122,72307.6,plunger,(A/an) plunger cannot roll. ,roll,impossible,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.5977004333133975,"Counter({'false': 0.7987917558705714, 'true': 0.20120824412942867})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.20120824412942867,0.7987917558705714
d7565f38-12a0-11ea-b098-acde48001122,41260.166666666664,rail,(A/an) rail is a typical example of things which roll.,roll,typical_of_property,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 6, 'true': 0})",6,1,6,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d7566096-12a0-11ea-b098-acde48001122,63734.666666666664,rail,(A/an) rail  typically rolls.,roll,typical_of_concept,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 6, 'true': 0})",6,1,6,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d7566172-12a0-11ea-b098-acde48001122,61783.0,rail,All or most rail(s) can roll and this something they regularly do.,roll,afforded_usual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d756623a-12a0-11ea-b098-acde48001122,61353.6,rail,Most or all rails and other such things roll.,roll,implied_category,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.6148639562052894,"Counter({'false': 0.8100452400517077, 'true': 0.18995475994829206})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.18995475994829206,0.8100452400517077
d75662ee-12a0-11ea-b098-acde48001122,70076.2,rail,(A/an) rail can roll or be used for rolling  but this is not what it usually does or is used for.,roll,afforded_unusual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.4118577025346301,"Counter({'false': 0.6225570550993216, 'true': 0.37744294490067853})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.37744294490067853,0.6225570550993216
d75663ca-12a0-11ea-b098-acde48001122,40946.666666666664,rail,A certain type of rail can roll and other types cannot roll. ,roll,variability_subcategories,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 1})",6,2,6,0.6148639562052893,"Counter({'false': 0.8100452400517079, 'true': 0.18995475994829208})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.18995475994829208,0.8100452400517079
d756649c-12a0-11ea-b098-acde48001122,72665.6,rail,"Some rail(s) roll, others don't roll, but this is not an important factor for distinguishing different kinds of rail(s).",roll,variability_open,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.4119696833796758,"Counter({'false': 0.622741318370565, 'true': 0.3772586816294349})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.3772586816294349,0.622741318370565
d756655a-12a0-11ea-b098-acde48001122,51151.6,rail,"In an unusual situation, (a/an) rail could roll. ",roll,unusual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 5, 'false': 0})",5,1,5,1.0,"Counter({'true': 1.0, 'false': 0.0})",1.0,"Counter({'true': 1.0, 'false': 0.0})",1.0,0.0
d7566604-12a0-11ea-b098-acde48001122,54011.666666666664,rail,"""(A/an) rail rolls” can be said figuratively or creatively.",roll,creative,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 2})",6,2,6,0.4102472863798749,"Counter({'false': 0.6199062168321723, 'true': 0.3800937831678277})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.3800937831678277,0.6199062168321723
d756678a-12a0-11ea-b098-acde48001122,77822.4,rail,(A/an) rail cannot roll. ,roll,impossible,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 3, 'false': 2})",5,2,5,0.4119696833796757,"Counter({'true': 0.6227413183705651, 'false': 0.377258681629435})",0.4,"Counter({'true': 0.6, 'false': 0.4})",0.6227413183705651,0.377258681629435
d7569d36-12a0-11ea-b098-acde48001122,28466.4,horseshoe,(A/an) horseshoe is a typical example of things which roll.,roll,typical_of_property,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.3937171696615842,"Counter({'false': 0.587722608701294, 'true': 0.41227739129870616})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.41227739129870616,0.587722608701294
d7569e4e-12a0-11ea-b098-acde48001122,64956.4,horseshoe,(A/an) horseshoe  typically rolls.,roll,typical_of_concept,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 3, 'false': 2})",5,2,5,0.40970223008379625,"Counter({'true': 0.6186882940734402, 'false': 0.38131170592655983})",0.4,"Counter({'true': 0.6, 'false': 0.4})",0.6186882940734402,0.38131170592655983
d7569f2a-12a0-11ea-b098-acde48001122,47427.8,horseshoe,All or most horseshoe(s) can roll and this something they regularly do.,roll,afforded_usual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.5964829364377252,"Counter({'false': 0.7978818163460676, 'true': 0.20211818365393244})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.20211818365393244,0.7978818163460676
d7569fe8-12a0-11ea-b098-acde48001122,65774.0,horseshoe,Most or all horseshoes and other such things roll.,roll,implied_category,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 5, 'false': 0})",5,1,5,1.0,"Counter({'true': 1.0, 'false': 0.0})",1.0,"Counter({'true': 1.0, 'false': 0.0})",1.0,0.0
d756a0a6-12a0-11ea-b098-acde48001122,62588.6,horseshoe,(A/an) horseshoe can roll or be used for rolling  but this is not what it usually does or is used for.,roll,afforded_unusual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 4, 'false': 1})",5,2,5,0.5964829364377253,"Counter({'true': 0.7978818163460675, 'false': 0.20211818365393242})",0.6,"Counter({'true': 0.8, 'false': 0.2})",0.7978818163460675,0.20211818365393242
d756a18c-12a0-11ea-b098-acde48001122,12877.2,horseshoe,A certain type of horseshoe can roll and other types cannot roll. ,roll,variability_subcategories,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.3918776214504362,"Counter({'false': 0.5834298895804924, 'true': 0.4165701104195078})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.4165701104195078,0.5834298895804924
d756a240-12a0-11ea-b098-acde48001122,64131.2,horseshoe,"Some horseshoe(s) roll, others don't roll, but this is not an important factor for distinguishing different kinds of horseshoe(s).",roll,variability_open,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 4, 'false': 1})",5,2,5,0.5901264747951039,"Counter({'true': 0.7935890972252659, 'false': 0.20641090277473415})",0.6,"Counter({'true': 0.8, 'false': 0.2})",0.7935890972252659,0.20641090277473415
d756a2fe-12a0-11ea-b098-acde48001122,32673.0,horseshoe,"In an unusual situation, (a/an) horseshoe could roll. ",roll,unusual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.5964829364377252,"Counter({'false': 0.7978818163460676, 'true': 0.20211818365393244})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.20211818365393244,0.7978818163460676
d756a3a8-12a0-11ea-b098-acde48001122,31770.8,horseshoe,"""(A/an) horseshoe rolls” can be said figuratively or creatively.",roll,creative,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.3937171696615842,"Counter({'false': 0.587722608701294, 'true': 0.41227739129870616})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.41227739129870616,0.587722608701294
d756a524-12a0-11ea-b098-acde48001122,40921.0,horseshoe,(A/an) horseshoe cannot roll. ,roll,impossible,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 3, 'false': 2})",5,2,5,0.3918776214504362,"Counter({'true': 0.5834298895804922, 'false': 0.41657011041950776})",0.4,"Counter({'true': 0.6, 'false': 0.4})",0.5834298895804922,0.41657011041950776
d756da80-12a0-11ea-b098-acde48001122,54771.2,acrylic,(A/an) acrylic is a typical example of things which roll.,roll,typical_of_property,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.5748005962670226,"Counter({'false': 0.7836477276001818, 'true': 0.2163522723998182})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.2163522723998182,0.7836477276001818
d756dba2-12a0-11ea-b098-acde48001122,46543.2,acrylic,(A/an) acrylic  typically rolls.,roll,typical_of_concept,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.6538539155417169,"Counter({'false': 0.8346385770693875, 'true': 0.16536142293061246})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.16536142293061246,0.8346385770693875
d756dc88-12a0-11ea-b098-acde48001122,80007.0,acrylic,All or most acrylic(s) can roll and this something they regularly do.,roll,afforded_usual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.5623524613152965,"Counter({'false': 0.7747641820421209, 'true': 0.22523581795787911})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.22523581795787911,0.7747641820421209
d756dd50-12a0-11ea-b098-acde48001122,46319.8,acrylic,Most or all acrylics and other such things roll.,roll,implied_category,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.653853915541717,"Counter({'false': 0.8346385770693875, 'true': 0.16536142293061248})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.16536142293061248,0.8346385770693875
d756de04-12a0-11ea-b098-acde48001122,79705.8,acrylic,(A/an) acrylic can roll or be used for rolling  but this is not what it usually does or is used for.,roll,afforded_unusual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.38644612736776235,"Counter({'false': 0.5731517643182934, 'true': 0.4268482356817066})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.4268482356817066,0.5731517643182934
d756decc-12a0-11ea-b098-acde48001122,83985.6,acrylic,A certain type of acrylic can roll and other types cannot roll. ,roll,variability_subcategories,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 3, 'false': 2})",5,2,5,0.3943534870101181,"Counter({'true': 0.592209658612319, 'false': 0.40779034138768094})",0.4,"Counter({'true': 0.6, 'false': 0.4})",0.592209658612319,0.40779034138768094
d756df9e-12a0-11ea-b098-acde48001122,71511.4,acrylic,"Some acrylic(s) roll, others don't roll, but this is not an important factor for distinguishing different kinds of acrylic(s).",roll,variability_open,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 3, 'false': 2})",5,2,5,0.39435348701011813,"Counter({'true': 0.592209658612319, 'false': 0.40779034138768105})",0.4,"Counter({'true': 0.6, 'false': 0.4})",0.592209658612319,0.40779034138768105
d756e07a-12a0-11ea-b098-acde48001122,46256.4,acrylic,"In an unusual situation, (a/an) acrylic could roll. ",roll,unusual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 4, 'false': 1})",5,2,5,0.6257732022503832,"Counter({'true': 0.8174454765701982, 'false': 0.18255452342980188})",0.6,"Counter({'true': 0.8, 'false': 0.2})",0.8174454765701982,0.18255452342980188
d756e142-12a0-11ea-b098-acde48001122,58955.4,acrylic,"""(A/an) acrylic rolls” can be said figuratively or creatively.",roll,creative,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.38338284517255417,"Counter({'false': 0.5642682187602326, 'true': 0.4357317812397674})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.4357317812397674,0.5642682187602326
d756e2c8-12a0-11ea-b098-acde48001122,59144.8,acrylic,(A/an) acrylic cannot roll. ,roll,impossible,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.4017195626998786,"Counter({'false': 0.6069495132883098, 'true': 0.39305048671169024})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.39305048671169024,0.6069495132883098
d7571acc-12a0-11ea-b098-acde48001122,17359.2,breechblock,(A/an) breechblock is a typical example of things which roll.,roll,typical_of_property,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d7571bf8-12a0-11ea-b098-acde48001122,23440.8,breechblock,(A/an) breechblock  typically rolls.,roll,typical_of_concept,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.5963155048307017,"Counter({'false': 0.7977620729018627, 'true': 0.20223792709813726})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.20223792709813726,0.7977620729018627
d7571cca-12a0-11ea-b098-acde48001122,14684.4,breechblock,All or most breechblock(s) can roll and this something they regularly do.,roll,afforded_usual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.5963155048307018,"Counter({'false': 0.7977620729018627, 'true': 0.20223792709813726})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.20223792709813726,0.7977620729018627
d7571d88-12a0-11ea-b098-acde48001122,32287.4,breechblock,Most or all breechblocks and other such things roll.,roll,implied_category,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.40854455140033286,"Counter({'false': 0.6166850666805082, 'true': 0.3833149333194919})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.3833149333194919,0.6166850666805082
d7571e3c-12a0-11ea-b098-acde48001122,17643.4,breechblock,(A/an) breechblock can roll or be used for rolling  but this is not what it usually does or is used for.,roll,afforded_unusual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.4003207769008285,"Counter({'false': 0.6016293014109432, 'true': 0.3983706985890568})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.3983706985890568,0.6016293014109432
d7571efa-12a0-11ea-b098-acde48001122,18182.8,breechblock,A certain type of breechblock can roll and other types cannot roll. ,roll,variability_subcategories,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.39067731006309947,"Counter({'false': 0.5804683805341605, 'true': 0.41953161946583944})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.41953161946583944,0.5804683805341605
d7571fae-12a0-11ea-b098-acde48001122,15067.0,breechblock,"Some breechblock(s) roll, others don't roll, but this is not an important factor for distinguishing different kinds of breechblock(s).",roll,variability_open,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d757208a-12a0-11ea-b098-acde48001122,18449.0,breechblock,"In an unusual situation, (a/an) breechblock could roll. ",roll,unusual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.4089789718199186,"Counter({'false': 0.6174221840867758, 'true': 0.3825778159132242})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.3825778159132242,0.6174221840867758
d757213e-12a0-11ea-b098-acde48001122,31506.6,breechblock,"""(A/an) breechblock rolls” can be said figuratively or creatively.",roll,creative,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.5744499976034235,"Counter({'false': 0.7827063076322978, 'true': 0.21729369236770216})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.21729369236770216,0.7827063076322978
d75722ce-12a0-11ea-b098-acde48001122,17661.6,breechblock,(A/an) breechblock cannot roll. ,roll,impossible,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.4089789718199186,"Counter({'false': 0.6174221840867758, 'true': 0.3825778159132242})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.3825778159132242,0.6174221840867758
d75757d0-12a0-11ea-b098-acde48001122,62116.4,crankshaft,(A/an) crankshaft is a typical example of things which roll.,roll,typical_of_property,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 3, 'false': 2})",5,2,5,0.40415587913530876,"Counter({'true': 0.6086979780225196, 'false': 0.3913020219774805})",0.4,"Counter({'true': 0.6, 'false': 0.4})",0.6086979780225196,0.3913020219774805
d75758e8-12a0-11ea-b098-acde48001122,56199.2,crankshaft,(A/an) crankshaft  typically rolls.,roll,typical_of_concept,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 3, 'false': 2})",5,2,5,0.4041558791353087,"Counter({'true': 0.6086979780225195, 'false': 0.39130202197748043})",0.4,"Counter({'true': 0.6, 'false': 0.4})",0.6086979780225195,0.39130202197748043
d75759c4-12a0-11ea-b098-acde48001122,45681.6,crankshaft,All or most crankshaft(s) can roll and this something they regularly do.,roll,afforded_usual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 3, 'false': 2})",5,2,5,0.40415587913530876,"Counter({'true': 0.6086979780225196, 'false': 0.3913020219774805})",0.4,"Counter({'true': 0.6, 'false': 0.4})",0.6086979780225196,0.3913020219774805
d7575a82-12a0-11ea-b098-acde48001122,57666.8,crankshaft,Most or all crankshafts and other such things roll.,roll,implied_category,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.6065016411052642,"Counter({'false': 0.8044687383942986, 'true': 0.19553126160570147})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.19553126160570147,0.8044687383942986
d7575b36-12a0-11ea-b098-acde48001122,67377.0,crankshaft,(A/an) crankshaft can roll or be used for rolling  but this is not what it usually does or is used for.,roll,afforded_unusual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.3941947101952087,"Counter({'false': 0.5885044456016488, 'true': 0.41149555439835134})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.41149555439835134,0.5885044456016488
d7575bf4-12a0-11ea-b098-acde48001122,61829.6,crankshaft,A certain type of crankshaft can roll and other types cannot roll. ,roll,variability_subcategories,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.4033834777982501,"Counter({'false': 0.6072663147701304, 'true': 0.39273368522986973})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.39273368522986973,0.6072663147701304
d7575ca8-12a0-11ea-b098-acde48001122,62260.6,crankshaft,"Some crankshaft(s) roll, others don't roll, but this is not an important factor for distinguishing different kinds of crankshaft(s).",roll,variability_open,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d7575d84-12a0-11ea-b098-acde48001122,51620.6,crankshaft,"In an unusual situation, (a/an) crankshaft could roll. ",roll,unusual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.6214780331995144,"Counter({'false': 0.814146688298245, 'true': 0.185853311701755})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.185853311701755,0.814146688298245
d7575e4c-12a0-11ea-b098-acde48001122,62905.4,crankshaft,"""(A/an) crankshaft rolls” can be said figuratively or creatively.",roll,creative,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.4088115457917236,"Counter({'false': 0.6169442646740768, 'true': 0.3830557353259233})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.3830557353259233,0.6169442646740768
d7575fd2-12a0-11ea-b098-acde48001122,66266.2,crankshaft,(A/an) crankshaft cannot roll. ,roll,impossible,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.3991271668631314,"Counter({'false': 0.5990200281185731, 'true': 0.4009799718814269})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.4009799718814269,0.5990200281185731
d757d19c-12a0-11ea-b098-acde48001122,16967.0,paddle,(A/an) paddle is a typical example of things which roll.,roll,typical_of_property,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d757d2b4-12a0-11ea-b098-acde48001122,17616.0,paddle,(A/an) paddle  typically rolls.,roll,typical_of_concept,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d757d37c-12a0-11ea-b098-acde48001122,20491.6,paddle,All or most paddle(s) can roll and this something they regularly do.,roll,afforded_usual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d757d44e-12a0-11ea-b098-acde48001122,17462.8,paddle,Most or all paddles and other such things roll.,roll,implied_category,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d757d502-12a0-11ea-b098-acde48001122,34107.4,paddle,(A/an) paddle can roll or be used for rolling  but this is not what it usually does or is used for.,roll,afforded_unusual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.415625560183913,"Counter({'false': 0.6291298227414821, 'true': 0.3708701772585179})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.3708701772585179,0.6291298227414821
d757d5c0-12a0-11ea-b098-acde48001122,20484.6,paddle,A certain type of paddle can roll and other types cannot roll. ,roll,variability_subcategories,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.3895940546718725,"Counter({'false': 0.5792563014398665, 'true': 0.42074369856013344})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.42074369856013344,0.5792563014398665
d757d674-12a0-11ea-b098-acde48001122,20387.8,paddle,"Some paddle(s) roll, others don't roll, but this is not an important factor for distinguishing different kinds of paddle(s).",roll,variability_open,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 3, 'false': 2})",5,2,5,0.4180565151741567,"Counter({'true': 0.6328325285326892, 'false': 0.36716747146731077})",0.4,"Counter({'true': 0.6, 'false': 0.4})",0.6328325285326892,0.36716747146731077
d757d746-12a0-11ea-b098-acde48001122,20501.2,paddle,"In an unusual situation, (a/an) paddle could roll. ",roll,unusual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 3, 'false': 2})",5,2,5,0.4180565151741567,"Counter({'true': 0.6328325285326891, 'false': 0.3671674714673107})",0.4,"Counter({'true': 0.6, 'false': 0.4})",0.6328325285326891,0.3671674714673107
d757d818-12a0-11ea-b098-acde48001122,20546.0,paddle,"""(A/an) paddle rolls” can be said figuratively or creatively.",roll,creative,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 3, 'false': 2})",5,2,5,0.4088004315737494,"Counter({'true': 0.6181077937687944, 'false': 0.38189220623120557})",0.4,"Counter({'true': 0.6, 'false': 0.4})",0.6181077937687944,0.38189220623120557
d757d98a-12a0-11ea-b098-acde48001122,17449.8,paddle,(A/an) paddle cannot roll. ,roll,impossible,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.40880043157374946,"Counter({'false': 0.6181077937687944, 'true': 0.3818922062312055})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.3818922062312055,0.6181077937687944
d7580e3c-12a0-11ea-b098-acde48001122,74918.6,eyelet,(A/an) eyelet is a typical example of things which roll.,roll,typical_of_property,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.3933075832708001,"Counter({'false': 0.5878053596868369, 'true': 0.4121946403131631})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.4121946403131631,0.5878053596868369
d7580f4a-12a0-11ea-b098-acde48001122,79963.4,eyelet,(A/an) eyelet  typically rolls.,roll,typical_of_concept,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.3933075832708002,"Counter({'false': 0.5878053596868369, 'true': 0.4121946403131631})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.4121946403131631,0.5878053596868369
d7581012-12a0-11ea-b098-acde48001122,76557.8,eyelet,All or most eyelet(s) can roll and this something they regularly do.,roll,afforded_usual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.4067393711445121,"Counter({'false': 0.6143406241865502, 'true': 0.3856593758134498})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.3856593758134498,0.6143406241865502
d75810da-12a0-11ea-b098-acde48001122,76785.0,eyelet,Most or all eyelets and other such things roll.,roll,implied_category,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.3933075832708002,"Counter({'false': 0.587805359686837, 'true': 0.41219464031316316})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.41219464031316316,0.587805359686837
